X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
"-8597557.19035738,4710318.71687717,Greensboro Metro East,classic,082638f2-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:02+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",104,DCA-CABI,,38.920687,-77.233165,2024/10/22 07:07:28+00,217279857"
"-8584230.74139083,4730686.72053923,Fishers Ln & Rock Creek Mill Rd,classic,66cac629-904e-4186-8431-44983be40985,,2024/10/22 07:04:59+00,14,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.0629,-77.113454,2024/10/22 07:07:28+00,217279858"
"-8605796.26573814,4698937.32953059,George Mason Blvd & Armstrong St,classic,1874574408754907832,,2024/10/22 07:05:08+00,1,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.841099,-77.30718,2024/10/22 07:07:28+00,217279859"
"-8588338.85958303,4688330.1013628,Charles Arrington Dr & Manchester Lakes Dr ,classic,1917259365558921792,,2024/10/22 07:05:06+00,7,0,4,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.766844,-77.150359,2024/10/22 07:07:28+00,217279860"
"-8579074.69964242,4706865.86421981,Roosevelt Island,classic,08254f8e-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:03+00,5,0,12,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",41,DCA-CABI,,38.896553,-77.06714,2024/10/22 07:07:28+00,217279861"
"-8580196.60406701,4711843.61445488,Massachusetts & Idaho Ave NW,classic,1885353633083910806,,2024/10/22 07:05:03+00,12,0,3,3,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",,DCA-CABI,,38.931349,-77.077214,2024/10/22 07:07:28+00,217279862"
"-8574620.28567602,4710360.57381696,11th & Clifton St NW,classic,5205f20c-ded8-4469-bafd-021bc7229295,,2024/10/22 07:05:12+00,11,0,7,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.920981,-77.027118,2024/10/22 07:07:28+00,217279863"
"-8574916.24855994,4708607.68929129,13th & O St NW/ Logan Circle,classic,53ebbf74-92df-4665-b863-25bd2d96e0b7,,2024/10/22 07:05:12+00,7,0,14,3,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.908735,-77.029779,2024/10/22 07:07:28+00,217279864"
"-8574745.2596853,4711840.33079872,11th & Park Rd NW,classic,1e19ca16-ec12-48b9-bbbe-fe878745bb23,,2024/10/22 07:05:12+00,10,0,9,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.931322,-77.028247,2024/10/22 07:07:28+00,217279865"
"-8574451.31117589,4721247.50615533,Fenton St & Ellsworth Dr ,classic,0825b6a9-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:18+00,10,0,3,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",44,DCA-CABI,,38.997033,-77.025608,2024/10/22 07:07:28+00,217279866"
"-8573410.98282446,4717224.11161046,3rd & Underwood St NW,classic,0826540e-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:16+00,3,0,13,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.968935,-77.016263,2024/10/22 07:07:28+00,217279867"
"-8577081.29369424,4701127.23063585,Crystal Dr & 20th St S,classic,08246c35-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:19+00,0,0,16,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",41,DCA-CABI,,38.856425,-77.049232,2024/10/22 07:07:28+00,217279868"
"-8576427.55454247,4693738.41115101,Market Square / King St & Royal St,classic,082539e0-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:20+00,1,0,13,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",40,DCA-CABI,,38.804718,-77.043363,2024/10/22 07:07:28+00,217279869"
"-8574714.74282901,4717018.72024622,Georgia Ave & Piney Branch Rd NW,classic,08264097-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:11+00,3,0,11,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.967505,-77.027976,2024/10/22 07:07:28+00,217279870"
"-8568851.93003642,4698795.16458367,Southern Ave Metro,classic,772ca14a-a964-4745-ab93-37cc472d8ff2,,2024/10/22 07:05:13+00,7,0,6,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.840107,-76.9753,2024/10/22 07:07:28+00,217279871"
"-8570985.25571778,4704031.74174116,Potomac Ave & 8th St SE,classic,08259091-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:11+00,9,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.876737,-76.994468,2024/10/22 07:07:28+00,217279872"
"-8577336.70175076,4708302.47635844,24th & N St NW,classic,08253e02-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:15+00,1,0,13,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.9066,-77.05152,2024/10/22 07:07:28+00,217279873"
"-8571060.75091822,4707729.35685318,7th & K St NE,classic,3d88e01e-e071-4638-829c-543410cded50,,2024/10/22 07:05:08+00,2,0,12,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.902594,-76.995141,2024/10/22 07:07:28+00,217279874"
"-8591992.65316479,4705950.04216683,Founders Row/W Broad St & West St,classic,37ea9197-6332-4bf7-8940-d3641f288869,,2024/10/22 07:05:24+00,6,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",152,DCA-CABI,,38.890155,-77.183178,2024/10/22 07:07:28+00,217279875"
"-8596830.48150083,4711300.18515411,Park Run & Onyx Dr,classic,a826e5d0-8ee8-41a4-8c1d-1a2ad7212dec,,2024/10/22 07:05:24+00,5,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",104,DCA-CABI,,38.92755,-77.226644,2024/10/22 07:07:28+00,217279876"
"-8571835.91487748,4708369.82150127,3rd & N St NE,classic,197e33c5-30cf-4007-b7a8-b9b1dfd064e3,,2024/10/22 07:05:24+00,1,0,10,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",42,DCA-CABI,,38.907073,-77.002109,2024/10/22 07:07:28+00,217279877"
"-8575254.51778888,4714194.34903686,14th St Heights / 14th & Crittenden St NW,classic,0824979f-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:25+00,8,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",42,DCA-CABI,,38.947774,-77.032818,2024/10/22 07:07:28+00,217279878"
"-8569221.71861003,4707635.02448224,Maryland Ave & 17th St NE,classic,06a14329-dedb-4152-b237-e59afccd8d42,,2024/10/22 07:05:26+00,7,0,12,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.901935,-76.978627,2024/10/22 07:07:28+00,217279879"
"-8564613.10816517,4705919.21545026,Benning Rd & East Capitol St NE / Benning Rd Metro,classic,0825176c-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:23+00,14,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.889935,-76.93723,2024/10/22 07:07:28+00,217279880"
"-8570594.5239639,4711456.62091042,12th & Irving St NE,classic,0825619c-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:23+00,8,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.928644,-76.990955,2024/10/22 07:07:28+00,217279881"
"-8596173.10640546,4711807.1221684,Westbranch & Jones Branch Dr,classic,0d183ef3-5510-4afd-8e0d-8d240d119255,,2024/10/22 07:05:27+00,5,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",104,DCA-CABI,,38.931089,-77.220729,2024/10/22 07:07:28+00,217279882"
"-8612399.58810117,4713295.32273148,Glade Dr & Pinecrest Rd/Cathy Hudgins Cmty Ctr,classic,9c8b35b2-fcab-4142-957d-5bb845374685,,2024/10/22 07:05:26+00,10,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",104,DCA-CABI,,38.941496,-77.366499,2024/10/22 07:07:28+00,217279883"
"-8577526.60806992,4701603.46606272,Eads St & 15th St S,classic,082469cc-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:27+00,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.859751,-77.053235,2024/10/22 07:07:28+00,217279884"
"-8569254.2580661,4711234.68221293,18th St & Rhode Island Ave NE,classic,08255561-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:27+00,3,0,11,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.927095,-76.978924,2024/10/22 07:07:28+00,217279885"
"-8577335.87787579,4699990.05044443,Crystal Dr & 27th St S,classic,08247052-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:28+00,0,0,11,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",41,DCA-CABI,,38.848466,-77.051514,2024/10/22 07:07:28+00,217279886"
"-8570245.63361726,4699453.37001944,Congress Heights Metro,classic,08251aba-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:28+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.844711,-76.987823,2024/10/22 07:07:28+00,217279887"
"-8582744.36899216,4720581.16429147,Battery Ln & Trolley Trail,classic,0825b213-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:29+00,11,0,3,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",44,DCA-CABI,,38.992375,-77.100104,2024/10/22 07:07:28+00,217279888"
"-8583803.070969,4701158.70387882,Columbia Pike & W&OD Trail ,classic,1959879531637832180,,2024/10/22 07:05:31+00,4,0,13,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",,DCA-CABI,,38.856645,-77.109609,2024/10/22 07:07:28+00,217279889"
"-8569506.16076269,4703629.65358402,Anacostia Park,classic,5fdaa766-383e-4a92-b1bd-0e71138c6844,,2024/10/22 07:05:30+00,16,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.873926,-76.981179,2024/10/22 07:07:28+00,217279890"
"-8580109.26462369,4713340.45801928,Wisconsin Ave & Upton St NW,classic,1880134928431421876,,2024/10/22 07:05:32+00,13,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",,DCA-CABI,,38.941808,-77.07643,2024/10/22 07:07:28+00,217279891"
"-8574641.45155895,4708156.73775035,11th & M St NW,classic,0824de05-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:32+00,0,0,21,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.905579,-77.027313,2024/10/22 07:07:28+00,217279892"
"-8575188.05753565,4711443.1444539,14th & Irving St NW,classic,082631cd-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:52+00,25,0,3,2,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,""KEY,CREDITCARD"",42,DCA-CABI,,38.928552,-77.032224,2024/10/22 07:07:28+00,217279893"
"-8591304.13237179,4705557.17007813,Pennsylvania Ave & Park Ave,classic,33ae16de-ca5b-4253-9096-35ccae7bb8dd,,2024/10/22 07:05:53+00,6,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",152,DCA-CABI,,38.887403,-77.176992,2024/10/22 07:07:28+00,217279894"
"-8584129.72946618,4699798.50331075,Wakefield High School,classic,0825467b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:54+00,10,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",41,DCA-CABI,,38.847129,-77.11255,2024/10/22 07:07:28+00,217279895"
"-8596403.91741024,4704297.64263477,Hartland Rd & Harte Pl,classic,c271d265-76c8-49f9-9b3c-b9490fb97ac0,,2024/10/22 07:05:56+00,3,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",104,DCA-CABI,,38.878601,-77.222808,2024/10/22 07:07:28+00,217279896"
"-8611409.59747459,4715277.24982535,Sunset Hills Rd & Discovery Square,classic,08263bd6-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:55+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",104,DCA-CABI,,38.95534,-77.357611,2024/10/22 07:07:28+00,217279897"
"-8573629.87539809,4713372.19588954,Grant Circle,classic,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,,2024/10/22 07:05:55+00,10,0,8,7,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.942025,-77.018221,2024/10/22 07:07:28+00,217279898"
"-8569061.88556693,4705282.29681562,Stadium Armory Metro,classic,e9611824-0245-4482-bc8b-970c0eface40,,2024/10/22 07:05:54+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.885483,-76.977187,2024/10/22 07:07:28+00,217279899"
"-8574020.81192685,4704991.17612309,7th & E St SW,classic,082654f4-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:52+00,1,0,17,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.88345,-77.021741,2024/10/22 07:07:28+00,217279900"
"-8579389.062758,4715231.32702944,Connecticut & Nebraska Ave NW,classic,08254ffb-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:03+00,17,0,5,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.955016,-77.069956,2024/10/22 07:07:28+00,217279901"
"-8605782.98859681,4698036.16091577,GMU/Rappahannock River Ln,classic,1929488700232798842,,2024/10/22 07:05:58+00,10,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.8348,-77.307057,2024/10/22 07:07:28+00,217279902"
"-8577136.17138608,4700627.55768038,Crystal Dr & 23rd St S,classic,08247310-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:58+00,3,0,13,6,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,""KEY,CREDITCARD"",41,DCA-CABI,,38.852929,-77.049723,2024/10/22 07:07:28+00,217279903"
"-8584178.53897718,4704025.23275737,Carlin Springs Rd & N Thomas St,classic,08264392-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:58+00,8,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.876695,-77.112982,2024/10/22 07:07:28+00,217279904"
"-8571147.64380908,4716193.77476398,Chillum Rd & Riggs Rd / Riggs Plaza,classic,fbd404e2-bd4c-464b-b0db-9eaa011a90ae,,2024/10/22 07:05:59+00,0,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.961737,-76.995922,2024/10/22 07:07:28+00,217279905"
"-8575151.88091434,4707096.06617389,14th & G St NW,classic,0824e24c-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:00+00,21,0,0,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,""KEY,CREDITCARD"",42,DCA-CABI,,38.898164,-77.031898,2024/10/22 07:07:28+00,217279906"
"-8581173.86692691,4716196.99520221,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,classic,08258b3f-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:01+00,9,0,9,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",44,DCA-CABI,,38.961763,-77.085998,2024/10/22 07:07:28+00,217279907"
"-8581070.89484117,4696606.48680486,King St & Kenwood Ave,classic,bc1a59ac-f82d-44bd-9f2d-b5801f8bbb8d,,2024/10/22 07:06:02+00,15,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,""KEY,CREDITCARD"",40,DCA-CABI,,38.824793,-77.085066,2024/10/22 07:07:28+00,217279908"
"-8577102.17105156,4701789.15499524,Crystal Dr & 15th St S,classic,08246cd5-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:02+00,0,0,16,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,""KEY,CREDITCARD"",41,DCA-CABI,,38.861056,-77.049417,2024/10/22 07:07:28+00,217279909"
"-8573477.94505489,4718123.12061071,Takoma Metro,classic,0825e31a-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:05:58+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.975219,-77.016855,2024/10/22 07:07:28+00,217279910"
"-8583775.44059487,4704874.64154832,Fairfax Dr & N Randolph St,classic,0825275b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:03+00,8,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",41,DCA-CABI,,38.882629,-77.109366,2024/10/22 07:07:28+00,217279911"
"-8569771.36611016,4705545.26468514,15th St & Massachusetts Ave SE,classic,08251a1b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:05+00,1,0,14,6,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.88732,-76.983569,2024/10/22 07:07:28+00,217279912"
"-8573393.71655139,4706693.23201658,4th & D St NW / Judiciary Square,classic,0824cb9b-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:05+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.895344,-77.016106,2024/10/22 07:07:28+00,217279913"
"-8601869.89528364,4702366.14996936,Fairfax Blvd & Pickett Rd North,classic,1872703318198888690,,2024/10/22 07:06:05+00,11,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,""KEY,CREDITCARD"",,DCA-CABI,,38.865091,-77.271911,2024/10/22 07:07:28+00,217279914"
"-8573138.95569285,4702174.32105755,2nd & V St SW / James Creek Marina,classic,4784f152-5012-49fc-b1bb-723a6d73aa09,,2024/10/22 07:06:05+00,0,0,18,5,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.863743,-77.013814,2024/10/22 07:07:28+00,217279915"
"-8575128.854502,4707306.10487867,14th St & New York Ave NW,classic,08249aa2-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:10+00,21,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,""KEY,CREDITCARD"",42,DCA-CABI,,38.899632,-77.031686,2024/10/22 07:07:28+00,217279916"
"-8576610.83968835,4706830.01770554,20th & E St NW,classic,08247aa4-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:11+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",42,DCA-CABI,,38.8963,-77.045,2024/10/22 07:07:28+00,217279917"
"-8578005.23009146,4712170.10018184,Connecticut Ave & Macomb St NW / Cleveland Park,classic,08247f59-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:07+00,10,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,""KEY,CREDITCARD"",42,DCA-CABI,,38.933626,-77.05753,2024/10/22 07:07:28+00,217279918"
"-8585987.61733798,4730584.93234368,Congressional Ln & E Jefferson St,classic,305ce636-23c1-42f3-a28b-8be4feca2e05,,2024/10/22 07:06:07+00,6,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",43,DCA-CABI,,39.06219,-77.129235,2024/10/22 07:07:28+00,217279919"
"-8572518.6455458,4707708.71206583,North Capitol & K St NE,classic,7995da4d-4d99-4797-bb9f-37a51a28cc09,,2024/10/22 07:06:07+00,11,0,5,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.902444,-77.008246,2024/10/22 07:07:28+00,217279920"
"-8552179.54747038,4705919.74278147,Largo Rd & Campus Way / Prince Georges's Comm Col,classic,5945c731-a300-46e6-8e51-3236ad1f65f2,,2024/10/22 07:06:07+00,2,0,11,1,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,""KEY,CREDITCARD"",133,DCA-CABI,,38.88994,-76.825535,2024/10/22 07:07:28+00,217279921"
"-8569320.82906776,4712070.02722834,18th & Monroe St NE,classic,0826547e-1f3f-11e7-bf6b-3863bb334450,,2024/10/22 07:06:09+00,4,0,13,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,""KEY,CREDITCARD"",42,DCA-CABI,,38.93293,-76.979517,2024/10/22 07:07:28+00,217279922"
"-8583839.05459345,4694805.44861556,Duke St & Jordan St,classic,a44778cc-274f-49d5-80dc-6e031113a7e3,,2024/10/22 07:06:08+00,2,0,12,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,""KEY,CREDITCARD"",40,DCA-CABI,,38.812187,-77.10994,2024/10/22 07:07:28+00,217279923"
